SEQ,TABLE_NAME,TABLE_COMMENTS,COLUMN_ID,COLUMN_NAME,COLUMN_COMMENTS,DATA_TYPE,IDX,COL_TOT,PK_COL,POSITION
254,FB_EXAMRESULT,평가지결과정보,16,INDATE,등록일,VARCHAR2(14),16,18,,
255,FB_EXAMRESULT,평가지결과정보,17,LUSERID,수정자,VARCHAR2(20),17,18,,
256,FB_EXAMRESULT,평가지결과정보,18,LDATE,수정일,VARCHAR2(14),18,18,,
257,FB_EXAMSUL,평가문제보기정보,1,SUBJ,과정코드,VARCHAR2(20),1,9,SUBJ,1
258,FB_EXAMSUL,평가문제보기정보,2,EXAM_SEQ,문제번호,"NUMBER(22,18)",2,9,EXAM_SEQ,2
259,FB_EXAMSUL,평가문제보기정보,3,SEL_SEQ,보기번호,"NUMBER(22,18)",3,9,SEL_SEQ,3
260,FB_EXAMSUL,평가문제보기정보,4,SEL_TEXT,보기,VARCHAR2(1000),4,9,,
261,FB_EXAMSUL,평가문제보기정보,5,ISANSWER,정답유무,CHAR(1),5,9,,
262,FB_EXAMSUL,평가문제보기정보,6,INUSERID,등록자,VARCHAR2(20),6,9,,
263,FB_EXAMSUL,평가문제보기정보,7,INDATE,등록일,VARCHAR2(14),7,9,,
264,FB_EXAMSUL,평가문제보기정보,8,LUSERID,수정자,VARCHAR2(20),8,9,,
265,FB_EXAMSUL,평가문제보기정보,9,LDATE,수정일,VARCHAR2(14),9,9,,
266,FB_EXAMSUL_RESULT,평가문제결과정보,1,SUBJ,과정코드,VARCHAR2(20),1,13,SUBJ,1
267,FB_EXAMSUL_RESULT,평가문제결과정보,2,SUBJSEQ,과정차수번호,VARCHAR2(4),2,13,SUBJSEQ,2
268,FB_EXAMSUL_RESULT,평가문제결과정보,3,PAPER_SEQ,문제지번호,"NUMBER(22,18)",3,13,PAPER_SEQ,3
269,FB_EXAMSUL_RESULT,평가문제결과정보,4,EXAM_SEQ,문제번호,"NUMBER(22,18)",4,13,EXAM_SEQ,4
270,FB_EXAMSUL_RESULT,평가문제결과정보,5,USERID,통합사번,VARCHAR2(20),5,13,USERID,5
271,FB_EXAMSUL_RESULT,평가문제결과정보,6,ORD,문제순서,"NUMBER(22,18)",6,13,,
272,FB_EXAMSUL_RESULT,평가문제결과정보,7,ANSWER,사용자입력답,VARCHAR2(1000),7,13,,
273,FB_EXAMSUL_RESULT,평가문제결과정보,8,ISANSWER,정답유무,CHAR(1),8,13,,
274,FB_EXAMSUL_RESULT,평가문제결과정보,9,SCORE,획득점수,"NUMBER(22,18)",9,13,,
275,FB_EXAMSUL_RESULT,평가문제결과정보,10,INUSERID,등록자,VARCHAR2(20),10,13,,
276,FB_EXAMSUL_RESULT,평가문제결과정보,11,INDATE,등록일,VARCHAR2(14),11,13,,
277,FB_EXAMSUL_RESULT,평가문제결과정보,12,LUSERID,수정자,VARCHAR2(20),12,13,,
278,FB_EXAMSUL_RESULT,평가문제결과정보,13,LDATE,수정일,VARCHAR2(14),13,13,,
279,FB_EXAM_LOG,시험응시로그,1,SUBJ,과정코드,VARCHAR2(20),1,9,SUBJ,1
280,FB_EXAM_LOG,시험응시로그,2,SUBJSEQ,과정차수번호,VARCHAR2(4),2,9,SUBJSEQ,2
281,FB_EXAM_LOG,시험응시로그,3,PAPER_SEQ,문제지번호,"NUMBER(22,18)",3,9,PAPER_SEQ,3
282,FB_EXAM_LOG,시험응시로그,4,USERID,통합사번,VARCHAR2(20),4,9,USERID,4
283,FB_EXAM_LOG,시험응시로그,5,SEQ,일련번호,"NUMBER(22,18)",5,9,SEQ,5
284,FB_EXAM_LOG,시험응시로그,6,LUSERID,응시자,VARCHAR2(20),6,9,,
285,FB_EXAM_LOG,시험응시로그,7,LDATE,응시일,VARCHAR2(14),7,9,,
286,FB_EXAM_LOG,시험응시로그,8,USERIP,학습자IP,VARCHAR2(50),8,9,,
287,FB_EXAM_LOG,시험응시로그,9,DEVICE,접속방법,VARCHAR2(50),9,9,,
288,FB_GADMIN,권한정보,1,GADMIN,권한코드,VARCHAR2(4),1,6,GADMIN,1
289,FB_GADMIN,권한정보,2,GADMINNM,권한명,VARCHAR2(80),2,6,,
290,FB_GADMIN,권한정보,3,COMMENTS,권한설명,VARCHAR2(100),3,6,,
291,FB_GADMIN,권한정보,4,PADMIN,상위권한코드,VARCHAR2(3),4,6,,
292,FB_GADMIN,권한정보,5,LUSERID,수정자,VARCHAR2(20),5,6,,
293,FB_GADMIN,권한정보,6,LDATE,수정일,VARCHAR2(14),6,6,,
294,FB_GATEIMAGE,게이트페이지이미지정보,1,GRCODE,주관처코드,VARCHAR2(7),1,14,GRCODE,1
295,FB_GATEIMAGE,게이트페이지이미지정보,2,TOPREALFILE,TOP로고실제파일명,VARCHAR2(256),2,14,,
296,FB_GATEIMAGE,게이트페이지이미지정보,3,TOPSAVEFILE,TOP로고저장파일명,VARCHAR2(256),3,14,,
297,FB_GATEIMAGE,게이트페이지이미지정보,4,FOOTERREALFILE,FOOTER로고실제파일명,VARCHAR2(256),4,14,,
298,FB_GATEIMAGE,게이트페이지이미지정보,5,FOOTERSAVEFILE,FOOTER로고저장파일명,VARCHAR2(256),5,14,,
299,FB_GATEIMAGE,게이트페이지이미지정보,6,FOOTERCOPYREALFILE,FOOTER카피라이터저장파일명,VARCHAR2(256),6,14,,
300,FB_GATEIMAGE,게이트페이지이미지정보,7,FOOTERCOPYSAVEFILE,FOOTER카피라이터실제파일명,VARCHAR2(256),7,14,,
301,FB_GATEIMAGE,게이트페이지이미지정보,8,LUSERID,수정자,VARCHAR2(20),8,14,,
302,FB_GATEIMAGE,게이트페이지이미지정보,9,LDATE,수정일,VARCHAR2(14),9,14,,
303,FB_GATEIMAGE,게이트페이지이미지정보,10,ADMIN_EMAIL,운영자이메일,VARCHAR2(80),10,14,,
304,FB_GATEIMAGE,게이트페이지이미지정보,11,ADDR_TXT,주소,VARCHAR2(256),11,14,,
305,FB_GATEIMAGE,게이트페이지이미지정보,12,TOP_TXT,상단안내멘트,VARCHAR2(256),12,14,,
306,FB_GATEIMAGE,게이트페이지이미지정보,13,SUB_TXT,서브안내멘트,VARCHAR2(256),13,14,,
307,FB_GATEIMAGE,게이트페이지이미지정보,14,COPY_TXT,카피라이터멘트,VARCHAR2(256),14,14,,
308,FB_GATE_OBJ,게이트콘텐츠정보,1,SEQ,콘텐츠번호,"NUMBER(22,18)",1,11,SEQ,1
309,FB_GATE_OBJ,게이트콘텐츠정보,2,SIZETYPE,사이즈코드,VARCHAR2(20),2,11,,
310,FB_GATE_OBJ,게이트콘텐츠정보,3,GUBUN,콘텐츠구분코드,VARCHAR2(20),3,11,,
311,FB_GATE_OBJ,게이트콘텐츠정보,4,OBJNM,콘텐츠명,VARCHAR2(80),4,11,,
312,FB_GATE_OBJ,게이트콘텐츠정보,5,OBJTEXT,콘텐츠설명,CLOB(4000),5,11,,
313,FB_GATE_OBJ,게이트콘텐츠정보,6,OBJURL,콘텐츠URL,VARCHAR2(256),6,11,,
314,FB_GATE_OBJ,게이트콘텐츠정보,7,ISBLANK,타겟구분,CHAR(1),7,11,,
315,FB_GATE_OBJ,게이트콘텐츠정보,8,SAVEFILE,이미지저장파일명,VARCHAR2(256),8,11,,
316,FB_GATE_OBJ,게이트콘텐츠정보,9,REALFILE,이미지실제파일명,VARCHAR2(256),9,11,,
317,FB_GATE_OBJ,게이트콘텐츠정보,10,LUSERID,수정자,VARCHAR2(20),10,11,,
318,FB_GATE_OBJ,게이트콘텐츠정보,11,LDATE,수정일,VARCHAR2(14),11,11,,
319,FB_GATE_OBJ_GRCODE,게이트콘텐츠맵핑정보,1,GRCODE,주관처코드,VARCHAR2(7),1,5,GRCODE,1
320,FB_GATE_OBJ_GRCODE,게이트콘텐츠맵핑정보,2,SEQ,콘텐츠정보,"NUMBER(22,18)",2,5,SEQ,2
321,FB_GATE_OBJ_GRCODE,게이트콘텐츠맵핑정보,3,ORD,순번,"NUMBER(22,18)",3,5,,
322,FB_GATE_OBJ_GRCODE,게이트콘텐츠맵핑정보,4,LUSERID,수정자,VARCHAR2(20),4,5,,
323,FB_GATE_OBJ_GRCODE,게이트콘텐츠맵핑정보,5,LDATE,수정일,VARCHAR2(14),5,5,,
324,FB_GRCODE,주관처정보,1,GRCODE,주관처코드,VARCHAR2(7),1,14,GRCODE,1
325,FB_GRCODE,주관처정보,2,GRCODENM,주관처명,VARCHAR2(50),2,14,,
326,FB_GRCODE,주관처정보,3,INCHARGEID,담당자아이디,VARCHAR2(20),3,14,,
327,FB_GRCODE,주관처정보,4,DOMAIN,도메인,VARCHAR2(200),4,14,,
328,FB_GRCODE,주관처정보,5,LAYOUTTYPE,레이아웃타입,VARCHAR2(4),5,14,,
329,FB_GRCODE,주관처정보,6,LUSERID,수정자,VARCHAR2(20),6,14,,
330,FB_GRCODE,주관처정보,7,LDATE,수정일,VARCHAR2(14),7,14,,
331,FB_GRCODE,주관처정보,8,USEYN,사용여부,CHAR(1),8,14,,
332,FB_GRCODE,주관처정보,9,CDPSTATE,CDP상태값,CHAR(1),9,14,,
333,FB_GRCODE,주관처정보,10,REPAIR,서비스점검여부,CHAR(1),10,14,,
334,FB_GRCODE,주관처정보,11,REPAIR_DT,서비스점검일시,VARCHAR2(256),11,14,,
335,FB_GRCODE,주관처정보,12,REPAIR_TXT,서비스점검내용,VARCHAR2(256),12,14,,
336,FB_GRCODE,주관처정보,13,ORD,노출순서,"NUMBER(22,10)",13,14,,
337,FB_GRCODE,주관처정보,14,SUBJCLASSLEVEL,과정분류레벨,"NUMBER(22,3)",14,14,,
338,FB_GRCODEMAN,주관처관리자맵핑정보,1,USERID,사용자아이디,VARCHAR2(20),1,5,USERID,1
339,FB_GRCODEMAN,주관처관리자맵핑정보,2,GADMIN,권한코드,VARCHAR2(4),2,5,GADMIN,2
340,FB_GRCODEMAN,주관처관리자맵핑정보,3,GRCODE,주관처코드,VARCHAR2(7),3,5,GRCODE,3
341,FB_GRCODEMAN,주관처관리자맵핑정보,4,LUSERID,수정자,VARCHAR2(20),4,5,,
342,FB_GRCODEMAN,주관처관리자맵핑정보,5,LDATE,수정일,VARCHAR2(14),5,5,,
343,FB_GRCOMP,주관처대상정보,1,LUSERID,수정자,VARCHAR2(20),1,4,,
344,FB_GRCOMP,주관처대상정보,2,LDATE,수정일,VARCHAR2(14),2,4,,
345,FB_GRCOMP,주관처대상정보,3,GRCODE,주관처코드,VARCHAR2(7),3,4,GRCODE,3
346,FB_GRCOMP,주관처대상정보,4,COMP,회사코드,VARCHAR2(20),4,4,COMP,4
347,FB_HOLYDAY,공휴일정보,1,HDATE,공휴일,VARCHAR2(8),1,4,,
348,FB_HOLYDAY,공휴일정보,2,ISHOLYDAY,공휴일여부,CHAR(1),2,4,,
349,FB_HOLYDAY,공휴일정보,3,ISWEEK,주말여부,CHAR(1),3,4,,
350,FB_HOLYDAY,공휴일정보,4,HDATE_TXT,비고,VARCHAR2(20),4,4,,
351,FB_HOMEFAQ_CATEGORY,홈페이지FAQ카테고리정보,1,CATEGORY,카테고리코드,VARCHAR2(4),1,4,CATEGORY,1
352,FB_HOMEFAQ_CATEGORY,홈페이지FAQ카테고리정보,2,CATEGORYNAME,카테고리명,VARCHAR2(20),2,4,,
353,FB_HOMEFAQ_CATEGORY,홈페이지FAQ카테고리정보,3,LUSERID,수정자,VARCHAR2(20),3,4,,
354,FB_HOMEFAQ_CATEGORY,홈페이지FAQ카테고리정보,4,LDATE,수정일,VARCHAR2(14),4,4,,
355,FB_KEYWORD,키워드정보,1,GRCODE,주관처코드,VARCHAR2(7),1,7,GRCODE,1
356,FB_KEYWORD,키워드정보,2,KEYWORD,키워드코드,"NUMBER(22,18)",2,7,KEYWORD,2
357,FB_KEYWORD,키워드정보,3,KEYWORDNM,키워드명,VARCHAR2(100),3,7,,
358,FB_KEYWORD,키워드정보,4,INDATE,등록일,VARCHAR2(14),4,7,,
359,FB_KEYWORD,키워드정보,5,INUSERID,등록자,VARCHAR2(20),5,7,,
360,FB_KEYWORD,키워드정보,6,LDATE,수정일,VARCHAR2(14),6,7,,
361,FB_KEYWORD,키워드정보,7,LUSERID,수정자,VARCHAR2(20),7,7,,
362,FB_KFA_LICENSE_INFO,이력에없는자격증,1,SEQ, ,"NUMBER(22,18)",1,12,SEQ,1
363,FB_KFA_LICENSE_INFO,이력에없는자격증,2,RESNO, ,VARCHAR2(50),2,12,,
364,FB_KFA_LICENSE_INFO,이력에없는자격증,3,CL_KFA, ,VARCHAR2(50),3,12,,
365,FB_KFA_LICENSE_INFO,이력에없는자격증,4,CL_AFC, ,VARCHAR2(50),4,12,,
366,FB_KFA_LICENSE_INFO,이력에없는자격증,5,GK_KFA, ,VARCHAR2(50),5,12,,
367,FB_KFA_LICENSE_INFO,이력에없는자격증,6,GK_AFC, ,VARCHAR2(50),6,12,,
368,FB_KFA_LICENSE_INFO,이력에없는자격증,7,FS_KFA, ,VARCHAR2(50),7,12,,
369,FB_KFA_LICENSE_INFO,이력에없는자격증,8,FS_AFC, ,VARCHAR2(50),8,12,,
370,FB_KFA_LICENSE_INFO,이력에없는자격증,9,LDATE, ,VARCHAR2(50),9,12,,
371,FB_KFA_LICENSE_INFO,이력에없는자격증,10,CL_EDUEND, ,VARCHAR2(50),10,12,,
372,FB_KFA_LICENSE_INFO,이력에없는자격증,11,GK_EDUEND, ,VARCHAR2(50),11,12,,
373,FB_KFA_LICENSE_INFO,이력에없는자격증,12,FS_EDUEND, ,VARCHAR2(50),12,12,,
374,FB_KFA_MSTOLD,KFA과거교육이력,1,SEQ,일련번호,"NUMBER(22,18)",1,36,SEQ,1
375,FB_KFA_MSTOLD,KFA과거교육이력,2,IPIN_CI,IPIN_CI,VARCHAR2(200),2,36,,
376,FB_KFA_MSTOLD,KFA과거교육이력,3,NAME,이름,VARCHAR2(200),3,36,,
377,FB_KFA_MSTOLD,KFA과거교육이력,4,TYPE,자격증코드,VARCHAR2(200),4,36,,
378,FB_KFA_MSTOLD,KFA과거교육이력,5,SUBJNM,과정명,VARCHAR2(200),5,36,,
379,FB_KFA_MSTOLD,KFA과거교육이력,6,YEAR,년도,VARCHAR2(4),6,36,,
380,FB_KFA_MSTOLD,KFA과거교육이력,7,STARTED,교육시작일,VARCHAR2(8),7,36,,
381,FB_KFA_MSTOLD,KFA과거교육이력,8,ENDED,교육종료일,VARCHAR2(8),8,36,,
382,FB_KFA_MSTOLD,KFA과거교육이력,9,PACCEPT,총점,"NUMBER(22,9)",9,36,,
383,FB_KFA_MSTOLD,KFA과거교육이력,10,GRAYN,"합격여부(Y:합격,N:불합격,R:재시험)",CHAR(1),10,36,,
384,FB_KFA_MSTOLD,KFA과거교육이력,11,HOUR,이수시간,"NUMBER(22,5)",11,36,,
385,FB_KFA_MSTOLD,KFA과거교육이력,12,INSTITUTE,교육기관,VARCHAR2(200),12,36,,
386,FB_KFA_MSTOLD,KFA과거교육이력,13,TUTORNAME,강사명,VARCHAR2(200),13,36,,
387,FB_KFA_MSTOLD,KFA과거교육이력,14,PLCAE,장소,VARCHAR2(200),14,36,,
388,FB_KFA_MSTOLD,KFA과거교육이력,15,ISSUPERIOR,우수자여부,CHAR(1),15,36,,
389,FB_KFA_MSTOLD,KFA과거교육이력,16,ISBLACKLIST,블랙리스트대상여부,CHAR(1),16,36,,
390,FB_KFA_MSTOLD,KFA과거교육이력,17,KFACODE,KFA코드,VARCHAR2(200),17,36,,
391,FB_KFA_MSTOLD,KFA과거교육이력,18,AFCCODE,AFC코드,VARCHAR2(200),18,36,,
392,FB_KFA_MSTOLD,KFA과거교육이력,19,EDU_TYPE,"교육구분(1:자격교육,2:보수교육)",VARCHAR2(20),19,36,,
393,FB_KFA_MSTOLD,KFA과거교육이력,20,RESNO,과거회원번호,VARCHAR2(20),20,36,,
394,FB_KFA_MSTOLD,KFA과거교육이력,21,GRADE,학점,VARCHAR2(10),21,36,,
395,FB_KFA_MSTOLD,KFA과거교육이력,22,USERID,매칭아이디,VARCHAR2(20),22,36,,
396,FB_KFA_MSTOLD,KFA과거교육이력,23,KFASUBJ,과거과정코드,VARCHAR2(20),23,36,,
397,FB_KFA_MSTOLD,KFA과거교육이력,24,KFASUBJSEQ,과거과정차수,VARCHAR2(4),24,36,,
398,FB_KFA_MSTOLD,KFA과거교육이력,25,STEP,진도율,VARCHAR2(10),25,36,,
399,FB_KFA_MSTOLD,KFA과거교육이력,26,EXAM,평가점수,VARCHAR2(10),26,36,,
400,FB_KFA_MSTOLD,KFA과거교육이력,27,LICENSE_NDATE,자격증갱신일,VARCHAR2(14),27,36,,
401,FB_KFA_MSTOLD,KFA과거교육이력,28,LICENSE_UDATE,자격증만료일,VARCHAR2(14),28,36,,
402,FB_KFA_MSTOLD,KFA과거교육이력,29,SUBJ_TYPE,교육형태,VARCHAR2(20),29,36,,
403,FB_KFA_MSTOLD,KFA과거교육이력,30,RENEWAL_CNT,갱신횟수,"NUMBER(22,18)",30,36,,
404,FB_KFA_MSTOLD,KFA과거교육이력,31,HISTORYGUBUN,KFA/MULTI 구분,VARCHAR2(10),31,36,,
405,FB_KFA_MSTOLD,KFA과거교육이력,32,LUSERID,수정자,VARCHAR2(20),32,36,,
406,FB_KFA_MSTOLD,KFA과거교육이력,33,LDATE,수정일,VARCHAR2(50),33,36,,
407,FB_KFA_MSTOLD,KFA과거교육이력,34,COMP_NO, ,VARCHAR2(20),34,36,,
408,FB_KFA_MSTOLD,KFA과거교육이력,35,FIX_ENDED, ,VARCHAR2(8),35,36,,
409,FB_KFA_MSTOLD,KFA과거교육이력,36,FLAG,"배치등록여부 구분값(Y: 배치 등록, N:배치 미등록)",CHAR(1),36,36,,
410,FB_KFA_MSTOLD170725, ,1,SEQ, ,"NUMBER(22,18)",1,35,,
411,FB_KFA_MSTOLD170725, ,2,IPIN_CI, ,VARCHAR2(200),2,35,,
412,FB_KFA_MSTOLD170725, ,3,NAME, ,VARCHAR2(200),3,35,,
413,FB_KFA_MSTOLD170725, ,4,TYPE, ,VARCHAR2(200),4,35,,
414,FB_KFA_MSTOLD170725, ,5,SUBJNM, ,VARCHAR2(200),5,35,,
415,FB_KFA_MSTOLD170725, ,6,YEAR, ,VARCHAR2(4),6,35,,
416,FB_KFA_MSTOLD170725, ,7,STARTED, ,VARCHAR2(8),7,35,,
417,FB_KFA_MSTOLD170725, ,8,ENDED, ,VARCHAR2(8),8,35,,
418,FB_KFA_MSTOLD170725, ,9,PACCEPT, ,"NUMBER(22,9)",9,35,,
419,FB_KFA_MSTOLD170725, ,10,GRAYN, ,CHAR(1),10,35,,
420,FB_KFA_MSTOLD170725, ,11,HOUR, ,"NUMBER(22,5)",11,35,,
421,FB_KFA_MSTOLD170725, ,12,INSTITUTE, ,VARCHAR2(200),12,35,,
422,FB_KFA_MSTOLD170725, ,13,TUTORNAME, ,VARCHAR2(200),13,35,,
423,FB_KFA_MSTOLD170725, ,14,PLCAE, ,VARCHAR2(200),14,35,,
424,FB_KFA_MSTOLD170725, ,15,ISSUPERIOR, ,CHAR(1),15,35,,
425,FB_KFA_MSTOLD170725, ,16,ISBLACKLIST, ,CHAR(1),16,35,,
426,FB_KFA_MSTOLD170725, ,17,KFACODE, ,VARCHAR2(200),17,35,,
427,FB_KFA_MSTOLD170725, ,18,AFCCODE, ,VARCHAR2(200),18,35,,
428,FB_KFA_MSTOLD170725, ,19,EDU_TYPE, ,VARCHAR2(20),19,35,,
429,FB_KFA_MSTOLD170725, ,20,RESNO, ,VARCHAR2(20),20,35,,
430,FB_KFA_MSTOLD170725, ,21,GRADE, ,VARCHAR2(10),21,35,,
431,FB_KFA_MSTOLD170725, ,22,USERID, ,VARCHAR2(20),22,35,,
432,FB_KFA_MSTOLD170725, ,23,KFASUBJ, ,VARCHAR2(20),23,35,,
433,FB_KFA_MSTOLD170725, ,24,KFASUBJSEQ, ,VARCHAR2(4),24,35,,
434,FB_KFA_MSTOLD170725, ,25,STEP, ,VARCHAR2(10),25,35,,
435,FB_KFA_MSTOLD170725, ,26,EXAM, ,VARCHAR2(10),26,35,,
436,FB_KFA_MSTOLD170725, ,27,LICENSE_NDATE, ,VARCHAR2(14),27,35,,
437,FB_KFA_MSTOLD170725, ,28,LICENSE_UDATE, ,VARCHAR2(14),28,35,,
438,FB_KFA_MSTOLD170725, ,29,SUBJ_TYPE, ,VARCHAR2(20),29,35,,
439,FB_KFA_MSTOLD170725, ,30,RENEWAL_CNT, ,"NUMBER(22,18)",30,35,,
440,FB_KFA_MSTOLD170725, ,31,HISTORYGUBUN, ,VARCHAR2(10),31,35,,
441,FB_KFA_MSTOLD170725, ,32,LUSERID, ,VARCHAR2(20),32,35,,
442,FB_KFA_MSTOLD170725, ,33,LDATE, ,VARCHAR2(50),33,35,,
443,FB_KFA_MSTOLD170725, ,34,COMP_NO, ,VARCHAR2(20),34,35,,
444,FB_KFA_MSTOLD170725, ,35,FIX_ENDED, ,VARCHAR2(8),35,35,,
445,FB_KFA_MSTOLD20180426, ,1,SEQ, ,"NUMBER(22,18)",1,33,,
446,FB_KFA_MSTOLD20180426, ,2,IPIN_CI, ,VARCHAR2(200),2,33,,
447,FB_KFA_MSTOLD20180426, ,3,NAME, ,VARCHAR2(200),3,33,,
448,FB_KFA_MSTOLD20180426, ,4,TYPE, ,VARCHAR2(200),4,33,,
449,FB_KFA_MSTOLD20180426, ,5,SUBJNM, ,VARCHAR2(200),5,33,,
450,FB_KFA_MSTOLD20180426, ,6,YEAR, ,VARCHAR2(4),6,33,,
451,FB_KFA_MSTOLD20180426, ,7,STARTED, ,VARCHAR2(8),7,33,,
452,FB_KFA_MSTOLD20180426, ,8,ENDED, ,VARCHAR2(8),8,33,,
453,FB_KFA_MSTOLD20180426, ,9,PACCEPT, ,"NUMBER(22,9)",9,33,,
454,FB_KFA_MSTOLD20180426, ,10,GRAYN, ,CHAR(1),10,33,,
455,FB_KFA_MSTOLD20180426, ,11,HOUR, ,"NUMBER(22,5)",11,33,,
456,FB_KFA_MSTOLD20180426, ,12,INSTITUTE, ,VARCHAR2(200),12,33,,
457,FB_KFA_MSTOLD20180426, ,13,TUTORNAME, ,VARCHAR2(200),13,33,,
458,FB_KFA_MSTOLD20180426, ,14,PLCAE, ,VARCHAR2(200),14,33,,
459,FB_KFA_MSTOLD20180426, ,15,ISSUPERIOR, ,CHAR(1),15,33,,
460,FB_KFA_MSTOLD20180426, ,16,ISBLACKLIST, ,CHAR(1),16,33,,
461,FB_KFA_MSTOLD20180426, ,17,KFACODE, ,VARCHAR2(200),17,33,,
462,FB_KFA_MSTOLD20180426, ,18,AFCCODE, ,VARCHAR2(200),18,33,,
463,FB_KFA_MSTOLD20180426, ,19,EDU_TYPE, ,VARCHAR2(20),19,33,,
464,FB_KFA_MSTOLD20180426, ,20,RESNO, ,VARCHAR2(20),20,33,,
465,FB_KFA_MSTOLD20180426, ,21,GRADE, ,VARCHAR2(10),21,33,,
466,FB_KFA_MSTOLD20180426, ,22,USERID, ,VARCHAR2(20),22,33,,
467,FB_KFA_MSTOLD20180426, ,23,KFASUBJ, ,VARCHAR2(20),23,33,,
468,FB_KFA_MSTOLD20180426, ,24,KFASUBJSEQ, ,VARCHAR2(4),24,33,,
469,FB_KFA_MSTOLD20180426, ,25,STEP, ,VARCHAR2(10),25,33,,
470,FB_KFA_MSTOLD20180426, ,26,EXAM, ,VARCHAR2(10),26,33,,
471,FB_KFA_MSTOLD20180426, ,27,LICENSE_NDATE, ,VARCHAR2(14),27,33,,
472,FB_KFA_MSTOLD20180426, ,28,LICENSE_UDATE, ,VARCHAR2(14),28,33,,
473,FB_KFA_MSTOLD20180426, ,29,SUBJ_TYPE, ,VARCHAR2(20),29,33,,
474,FB_KFA_MSTOLD20180426, ,30,RENEWAL_CNT, ,"NUMBER(22,18)",30,33,,
475,FB_KFA_MSTOLD20180426, ,31,HISTORYGUBUN, ,VARCHAR2(10),31,33,,
476,FB_KFA_MSTOLD20180426, ,32,LUSERID, ,VARCHAR2(20),32,33,,
477,FB_KFA_MSTOLD20180426, ,33,LDATE, ,VARCHAR2(50),33,33,,
478,FB_KFA_MSTOLD_BAK, ,1,SEQ, ,"NUMBER(22,18)",1,33,,
479,FB_KFA_MSTOLD_BAK, ,2,IPIN_CI, ,VARCHAR2(200),2,33,,
480,FB_KFA_MSTOLD_BAK, ,3,NAME, ,VARCHAR2(200),3,33,,
481,FB_KFA_MSTOLD_BAK, ,4,TYPE, ,VARCHAR2(200),4,33,,
482,FB_KFA_MSTOLD_BAK, ,5,SUBJNM, ,VARCHAR2(200),5,33,,
483,FB_KFA_MSTOLD_BAK, ,6,YEAR, ,VARCHAR2(4),6,33,,
484,FB_KFA_MSTOLD_BAK, ,7,STARTED, ,VARCHAR2(8),7,33,,
485,FB_KFA_MSTOLD_BAK, ,8,ENDED, ,VARCHAR2(8),8,33,,
486,FB_KFA_MSTOLD_BAK, ,9,PACCEPT, ,"NUMBER(22,9)",9,33,,
487,FB_KFA_MSTOLD_BAK, ,10,GRAYN, ,CHAR(1),10,33,,
488,FB_KFA_MSTOLD_BAK, ,11,HOUR, ,"NUMBER(22,5)",11,33,,
489,FB_KFA_MSTOLD_BAK, ,12,INSTITUTE, ,VARCHAR2(200),12,33,,
490,FB_KFA_MSTOLD_BAK, ,13,TUTORNAME, ,VARCHAR2(200),13,33,,
491,FB_KFA_MSTOLD_BAK, ,14,PLCAE, ,VARCHAR2(200),14,33,,
492,FB_KFA_MSTOLD_BAK, ,15,ISSUPERIOR, ,CHAR(1),15,33,,
493,FB_KFA_MSTOLD_BAK, ,16,ISBLACKLIST, ,CHAR(1),16,33,,
494,FB_KFA_MSTOLD_BAK, ,17,KFACODE, ,VARCHAR2(200),17,33,,
495,FB_KFA_MSTOLD_BAK, ,18,AFCCODE, ,VARCHAR2(200),18,33,,
496,FB_KFA_MSTOLD_BAK, ,19,EDU_TYPE, ,VARCHAR2(20),19,33,,
497,FB_KFA_MSTOLD_BAK, ,20,RESNO, ,VARCHAR2(20),20,33,,
498,FB_KFA_MSTOLD_BAK, ,21,GRADE, ,VARCHAR2(10),21,33,,
499,FB_KFA_MSTOLD_BAK, ,22,USERID, ,VARCHAR2(20),22,33,,
500,FB_KFA_MSTOLD_BAK, ,23,KFASUBJ, ,VARCHAR2(20),23,33,,
501,FB_KFA_MSTOLD_BAK, ,24,KFASUBJSEQ, ,VARCHAR2(4),24,33,,
502,FB_KFA_MSTOLD_BAK, ,25,STEP, ,VARCHAR2(10),25,33,,
503,FB_KFA_MSTOLD_BAK, ,26,EXAM, ,VARCHAR2(10),26,33,,
504,FB_KFA_MSTOLD_BAK, ,27,LICENSE_NDATE, ,VARCHAR2(14),27,33,,
505,FB_KFA_MSTOLD_BAK, ,28,LICENSE_UDATE, ,VARCHAR2(14),28,33,,
506,FB_KFA_MSTOLD_BAK, ,29,SUBJ_TYPE, ,VARCHAR2(20),29,33,,
507,FB_KFA_MSTOLD_BAK, ,30,RENEWAL_CNT, ,"NUMBER(22,18)",30,33,,
508,FB_KFA_MSTOLD_BAK, ,31,HISTORYGUBUN, ,VARCHAR2(10),31,33,,
509,FB_KFA_MSTOLD_BAK, ,32,LUSERID, ,VARCHAR2(20),32,33,,
510,FB_KFA_MSTOLD_BAK, ,33,LDATE, ,VARCHAR2(50),33,33,,
511,FB_KFA_MSTOLD_NOID,20180126KFAJOIN데이터아이디없음,1,GUBUN, ,VARCHAR2(50),1,8,,
512,FB_KFA_MSTOLD_NOID,20180126KFAJOIN데이터아이디없음,2,GUBUNNM, ,VARCHAR2(50),2,8,,
513,FB_KFA_MSTOLD_NOID,20180126KFAJOIN데이터아이디없음,3,TYPE, ,VARCHAR2(50),3,8,,
